			1245		2.07	3	1.5559	135		12	24	45	5	0	0	0	0		0.43	0.77	0.88	0.00	0.00	0.00	0.00	0.00			path 1 lengths	3.20	2.20	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			13985		2.74	4	2.7395	135		13	39	98	85	5	0	0	0		0.77	0.44	0.96	0.57	0.00	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			1		9.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
47	3	6	356		1.01	2	0.4041	356		35	56	6	0	0	0	0	0		0.94	0.07	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	35.00	56.00	6.00	0.00	0.00	0.00	0.00	0.00			Round 47	d	1.00	1.00	2.20	1.00	1.04	1.04	1.00	1.00	1.00	1.00
			39856		1.57	4	1.2523	356		39	98	85	56	6	0	0	0		0.53	0.71	0.25	0.07	0.00	0.00	0.00	0.00			path 1 lengths	2.20	1.04	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			312456		1.59	5	1.5881	356		31	12	24	45	56	6	0	0		0.05	0.28	0.84	0.34	0.07	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			6		2.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	8	6	856		0.33	2	0.0932	856		85	56	6	0	0	0	0	0		0.25	0.07	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	85.00	56.00	6.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.00	1.00	1.00	1.04	1.04	1.00	0.50	1.00	1.00
			89356		2.25	4	1.2855	856		89	93	35	56	6	0	0	0		0.71	0.53	0.94	0.07	0.00	0.00	0.00	0.00			path 1 lengths	0.50	1.04	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			89312456		2.83	7	2.8273	856		89	93	31	12	24	45	56	6		0.71	0.53	0.05	0.28	0.84	0.34	0.07	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			6		8.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
48	9	5	935		0.86	2	0.3457	935		93	35	5	0	0	0	0	0		0.58	0.29	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	93.00	35.00	5.00	0.00	0.00	0.00	0.00	0.00			Round 48	d	1.00	1.00	2.20	1.00	2.20	1.00	1.00	1.00	4.14	1.00
			985		1.11	2	0.4422	935		98	85	5	0	0	0	0	0		0.22	0.88	0.00	0.00	0.00	0.00	0.00	0.00			path 1 lengths	4.14	2.20	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			931245		2.11	5	2.1091	935		93	31	12	24	45	5	0	0		0.58	0.19	0.15	0.22	0.96	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			5		6.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	6	5	65		0.16	1	0.1582	65		65	5	0	0	0	0	0	0		0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	65.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.00	1.00	1.00	1.04	1.04	1.00	1.00	1.00	1.00
			65		0.16	1	0.1582	65		65	5	0	0	0	0	0	0		0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00			path 1 lengths	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			65		0.16	1	0.1582	65		65	5	0	0	0	0	0	0		0.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00			path 2  lengths	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			9		6.00																								path 3  lengths	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
49	3	1	31		0.75	1	0.1258	31		31	1	0	0	0	0	0	0		0.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	31.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00			Round 49	d	3.20	1.00	3.20	1.00	1.00	1.00	1.00	1.00	1.00	1.00
			35421		2.21	4	1.4727	31		35	54	42	21	1	0	0	0		0.43	0.71	0.79	0.28	0.00	0.00	0.00	0.00			path 1 lengths	3.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			3985421		3.12	6	3.1154	31		39	98	85	54	42	21	1	0		0.08	0.41	0.85	0.71	0.79	0.28	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			1		7.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	6	1	65421		2.20	4	1.7636	6531		65	54	42	21	1	0	0	0		0.42	0.71	0.79	0.28	0.00	0.00	0.00	0.00			shortsest path	65.00	53.00	31.00	1.00	0.00	0.00	0.00	0.00				d	3.20	1.00	3.20	1.00	2.20	1.04	1.00	1.00	1.00	1.00
			6531		1.61	3	0.9643	6531		65	53	31	1	0	0	0	0		0.42	0.43	0.75	0.00	0.00	0.00	0.00	0.00			path 1 lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			658931		2.51	5	2.5136	6531		65	58	89	93	31	1	0	0		0.42	0.85	0.41	0.08	0.75	0.00	0.00	0.00			path 2  lengths	1.04	2.20	3.20	0.00	0.00	0.00	0.00	0.00														
			6		7.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
50	9	5	935		1.23	2	0.4935	935		93	35	5	0	0	0	0	0		0.86	0.37	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	93.00	35.00	5.00	0.00	0.00	0.00	0.00	0.00			Round 50	d	1.00	1.00	2.20	1.00	2.20	1.00	1.00	1.00	4.14	1.00
			985		1.57	2	0.6295	935		98	85	5	0	0	0	0	0		0.79	0.79	0.00	0.00	0.00	0.00	0.00	0.00			path 1 lengths	4.14	2.20	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			931245		2.94	5	2.9432	935		93	31	12	24	45	5	0	0		0.86	0.23	0.79	0.22	0.83	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			5		7.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	1	5	135		0.60	2	0.3019	135		13	35	5	0	0	0	0	0		0.23	0.37	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	13.00	35.00	5.00	0.00	0.00	0.00	0.00	0.00				d	3.20	1.00	2.20	1.00	2.20	1.00	1.00	1.00	1.00	1.00
			1245		1.85	3	1.3841	135		12	24	45	5	0	0	0	0		0.79	0.22	0.83	0.00	0.00	0.00	0.00	0.00			path 1 lengths	3.20	2.20	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			13985		2.67	4	2.6716	135		13	39	98	85	5	0	0	0		0.23	0.86	0.79	0.79	0.00	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			9		1.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
51	7	3	753		0.89	2	0.3567	753		75	53	3	0	0	0	0	0		0.05	0.84	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	75.00	53.00	3.00	0.00	0.00	0.00	0.00	0.00			Round 51	d	1.00	1.00	2.20	1.00	2.20	1.00	1.06	1.00	1.00	1.00
			75893		1.03	4	0.8236	753		75	58	89	93	3	0	0	0		0.05	0.48	0.07	0.43	0.00	0.00	0.00	0.00			path 1 lengths	1.06	2.20	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			754213		1.41	5	1.4150	753		75	54	42	21	13	3	0	0		0.05	0.08	0.73	0.33	0.23	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			3		8.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	9	3	93		0.43	1	0.0708	93		93	3	0	0	0	0	0	0		0.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	93.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.00	4.14	1.00	1.00	1.00	1.00	1.00	4.14	1.00
			9853		1.39	3	0.6933	93		98	85	53	3	0	0	0	0		0.07	0.48	0.84	0.00	0.00	0.00	0.00	0.00			path 1 lengths	4.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			9854213		1.91	6	1.9100	93		98	85	54	42	21	13	3	0		0.07	0.48	0.08	0.73	0.33	0.23	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			3		9.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
52	7	5	75		0.94	1	0.9440	75		75	5	0	0	0	0	0	0		0.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	75.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00			Round 52	d	1.00	1.00	1.00	1.00	1.06	1.00	1.06	1.00	1.00	1.00
			75		0.94	1	0.9440	75		75	5	0	0	0	0	0	0		0.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00			path 1 lengths	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			75		0.94	1	0.9440	75		75	5	0	0	0	0	0	0		0.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00			path 2  lengths	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			5		6.00																								path 3  lengths	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	9	5	935		1.29	2	0.5147	935		93	35	5	0	0	0	0	0		0.45	0.84	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	93.00	35.00	5.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.00	2.20	1.00	2.20	1.00	1.00	1.00	4.14	1.00
			985		1.37	2	0.5484	935		98	85	5	0	0	0	0	0		0.93	0.45	0.00	0.00	0.00	0.00	0.00	0.00			path 1 lengths	4.14	2.20	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			931245		2.47	5	2.4678	935		93	31	12	24	45	5	0	0		0.45	0.10	0.36	0.99	0.58	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			9		4.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
53	1	7	1357		1.06	3	0.6338	1357		13	35	57	7	0	0	0	0		0.71	0.30	0.04	0.00	0.00	0.00	0.00	0.00			shortsest path	13.00	35.00	57.00	7.00	0.00	0.00	0.00	0.00			Round 53	d	3.20	1.00	2.20	1.00	1.06	1.00	1.06	1.00	1.00	1.00
			12457		1.33	4	1.0626	1357		12	24	45	57	7	0	0	0		0.60	0.26	0.43	0.04	0.00	0.00	0.00	0.00			path 1 lengths	3.20	2.20	1.06	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			139857		2.36	5	2.3604	1357		13	39	98	85	57	7	0	0		0.71	0.25	0.47	0.89	0.04	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			7		4.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	6	7	657		0.15	2	0.1541	657		65	57	7	0	0	0	0	0		0.11	0.04	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	65.00	57.00	7.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.00	1.00	1.00	1.06	1.04	1.06	1.00	1.00	1.00
			657		0.15	2	0.1541	657		65	57	7	0	0	0	0	0		0.11	0.04	0.00	0.00	0.00	0.00	0.00	0.00			path 1 lengths	1.04	1.06	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			657		0.15	2	0.1541	657		65	57	7	0	0	0	0	0		0.11	0.04	0.00	0.00	0.00	0.00	0.00	0.00			path 2  lengths	1.04	1.06	0.00	0.00	0.00	0.00	0.00	0.00														
			6		6.00																								path 3  lengths	1.04	1.06	0.00	0.00	0.00	0.00	0.00	0.00														
54	6	2	6542		1.12	3	0.5586	65312		65	54	42	2	0	0	0	0		0.34	0.57	0.20	0.00	0.00	0.00	0.00	0.00			shortsest path	65.00	53.00	31.00	12.00	2.00	0.00	0.00	0.00			Round 54	d	4.07	4.07	3.20	1.00	2.20	1.04	1.00	1.00	1.00	1.00
			65312		0.83	4	0.5502	65312		65	53	31	12	2	0	0	0		0.34	0.25	0.02	0.21	0.00	0.00	0.00	0.00			path 1 lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			6589312		1.65	6	1.6524	65312		65	58	89	93	31	12	2	0		0.34	0.70	0.32	0.06	0.02	0.21	0.00	0.00			path 2  lengths	1.04	2.20	3.20	4.07	0.00	0.00	0.00	0.00														
			6		2.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	1	2	12		0.21	1	0.0350	12		12	2	0	0	0	0	0	0		0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	12.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00				d	4.07	4.07	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
			13542		1.05	4	0.6973	12		13	35	54	42	2	0	0	0		0.02	0.25	0.57	0.20	0.00	0.00	0.00	0.00			path 1 lengths	4.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			1398542		1.87	6	1.8731	12		13	39	98	85	54	42	2	0		0.02	0.06	0.32	0.70	0.57	0.20	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			1		5.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
55	3	9	39		0.57	1	0.0945	39		39	9	0	0	0	0	0	0		0.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	39.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00			Round 55	d	1.00	1.00	4.14	1.00	1.00	1.00	1.00	1.00	4.14	1.00
			3589		1.25	3	0.6242	39		35	58	89	9	0	0	0	0		0.15	0.87	0.23	0.00	0.00	0.00	0.00	0.00			path 1 lengths	4.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			3124589		3.07	6	3.0653	39		31	12	24	45	58	89	9	0		0.43	0.83	0.00	0.70	0.87	0.23	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			3		9.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	7	9	7589		1.88	3	0.9377	7539		75	58	89	9	0	0	0	0		0.78	0.87	0.23	0.00	0.00	0.00	0.00	0.00			shortsest path	75.00	53.00	39.00	9.00	0.00	0.00	0.00	0.00				d	1.00	1.00	4.14	1.00	2.20	1.00	1.06	1.00	4.14	1.00
			7539		1.50	3	0.7489	7539		75	53	39	9	0	0	0	0		0.78	0.15	0.57	0.00	0.00	0.00	0.00	0.00			path 1 lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			7542139		3.31	6	3.3148	7539		75	54	42	21	13	39	9	0		0.78	0.70	0.00	0.83	0.43	0.57	0.00	0.00			path 2  lengths	1.06	2.20	4.14	0.00	0.00	0.00	0.00	0.00														
			7		1.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
56	5	7	57		0.88	1	0.8829	57		57	7	0	0	0	0	0	0		0.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	57.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00			Round 56	d	1.00	1.00	1.00	1.00	1.06	1.00	1.06	1.00	1.00	1.00
			57		0.88	1	0.8829	57		57	7	0	0	0	0	0	0		0.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00			path 1 lengths	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			57		0.88	1	0.8829	57		57	7	0	0	0	0	0	0		0.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00			path 2  lengths	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			7		5.00																								path 3  lengths	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	3	7	357		1.15	2	0.4614	357		35	57	7	0	0	0	0	0		0.27	0.88	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	35.00	57.00	7.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.00	2.20	1.00	1.06	1.00	1.06	1.00	1.00	1.00
			39857		1.47	4	1.1799	357		39	98	85	57	7	0	0	0		0.15	0.20	0.24	0.88	0.00	0.00	0.00	0.00			path 1 lengths	2.20	1.06	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			312457		3.00	5	3.0018	357		31	12	24	45	57	7	0	0		0.54	0.62	0.49	0.47	0.88	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			3		5.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
57	2	9	2139		0.63	3	0.3775	2139		21	13	39	9	0	0	0	0		0.14	0.07	0.41	0.00	0.00	0.00	0.00	0.00			shortsest path	21.00	13.00	39.00	9.00	0.00	0.00	0.00	0.00			Round 57	d	3.20	4.07	4.14	1.00	1.00	1.00	1.00	1.00	4.14	1.00
			24589		1.66	4	1.3281	2139		24	45	58	89	9	0	0	0		0.52	0.27	0.01	0.86	0.00	0.00	0.00	0.00			path 1 lengths	4.07	3.20	4.14	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			213589		1.85	5	1.8469	2139		21	13	35	58	89	9	0	0		0.14	0.07	0.76	0.01	0.86	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			9		2.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	1	9	139		0.49	2	0.1946	139		13	39	9	0	0	0	0	0		0.07	0.41	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	13.00	39.00	9.00	0.00	0.00	0.00	0.00	0.00				d	3.20	1.00	4.14	1.00	1.00	1.00	1.00	1.00	4.14	1.00
			13589		1.70	4	1.3634	139		13	35	58	89	9	0	0	0		0.07	0.76	0.01	0.86	0.00	0.00	0.00	0.00			path 1 lengths	3.20	4.14	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			124589		1.80	5	1.8028	139		12	24	45	58	89	9	0	0		0.14	0.52	0.27	0.01	0.86	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			1		5.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
58	9	5	935		1.47	2	0.5900	985		93	35	5	0	0	0	0	0		0.93	0.55	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	98.00	85.00	5.00	0.00	0.00	0.00	0.00	0.00			Round 58	d	1.00	1.00	1.00	1.00	0.50	1.00	1.00	0.50	2.63	1.00
			985		0.92	2	0.3663	985		98	85	5	0	0	0	0	0		0.67	0.24	0.00	0.00	0.00	0.00	0.00	0.00			path 1 lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			931245		4.43	5	4.4336	985		93	31	12	24	45	5	0	0		0.93	0.72	0.99	0.87	0.93	0.00	0.00	0.00			path 2  lengths	2.63	0.50	0.00	0.00	0.00	0.00	0.00	0.00														
			5		6.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	3	5	35		0.55	1	0.1368	35		35	5	0	0	0	0	0	0		0.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	35.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.00	2.20	1.00	2.20	1.00	1.00	1.00	1.00	1.00
			31245		3.51	4	3.5057	35		31	12	24	45	5	0	0	0		0.72	0.99	0.87	0.93	0.00	0.00	0.00	0.00			path 1 lengths	2.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			3985		1.84	3	1.3828	35		39	98	85	5	0	0	0	0		0.93	0.67	0.24	0.00	0.00	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			3		6.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
59	5	4	54		0.79	1	0.1313	54		54	4	0	0	0	0	0	0		0.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	54.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00			Round 59	d	1.00	1.00	1.00	1.39	1.39	1.00	1.00	1.00	1.00	1.00
			53124		1.70	4	1.1324	54		53	31	12	24	4	0	0	0		0.01	0.14	0.89	0.65	0.00	0.00	0.00	0.00			path 1 lengths	1.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			5893124		3.37	6	3.3726	54		58	89	93	31	12	24	4	0		0.39	0.87	0.43	0.14	0.89	0.65	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			4		7.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	7	4	754		0.96	2	0.2750	754		75	54	4	0	0	0	0	0		0.17	0.79	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	75.00	54.00	4.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.00	1.00	1.39	1.39	1.00	1.06	1.00	1.00	1.00
			753124		1.87	5	1.3381	754		75	53	31	12	24	4	0	0		0.17	0.01	0.14	0.89	0.65	0.00	0.00	0.00			path 1 lengths	1.06	1.39	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			75893124		3.55	7	3.5473	754		75	58	89	93	31	12	24	4		0.17	0.39	0.87	0.43	0.14	0.89	0.65	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			7		9.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
60	4	2	42		0.94	1	0.1564	42		42	2	0	0	0	0	0	0		0.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	42.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00			Round 60	d	1.00	1.54	1.00	1.54	1.00	1.00	1.00	1.00	1.00	1.00
			45312		1.17	4	0.7789	42		45	53	31	12	2	0	0	0		0.24	0.02	0.49	0.42	0.00	0.00	0.00	0.00			path 1 lengths	1.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			4589312		2.81	6	2.8127	42		45	58	89	93	31	12	2	0		0.24	0.86	0.49	0.32	0.49	0.42	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			2		9.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	5	2	542		1.18	2	0.4701	542		54	42	2	0	0	0	0	0		0.24	0.94	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	54.00	42.00	2.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.54	1.00	1.54	1.39	1.00	1.00	1.00	1.00	1.00
			5312		0.93	3	0.5587	542		53	31	12	2	0	0	0	0		0.02	0.49	0.42	0.00	0.00	0.00	0.00	0.00			path 1 lengths	1.39	1.54	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			589312		2.58	5	2.5756	542		58	89	93	31	12	2	0	0		0.86	0.49	0.32	0.49	0.42	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			5		7.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
61	2	7	2457		1.47	3	0.7352	2457		24	45	57	7	0	0	0	0		0.64	0.10	0.73	0.00	0.00	0.00	0.00	0.00			shortsest path	24.00	45.00	57.00	7.00	0.00	0.00	0.00	0.00			Round 61	d	1.00	1.54	1.00	1.39	1.06	1.00	1.06	1.00	1.00	1.00
			21357		2.50	4	1.6640	2457		21	13	35	57	7	0	0	0		0.88	0.56	0.33	0.73	0.00	0.00	0.00	0.00			path 1 lengths	1.54	1.39	1.06	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.25	0.25	0.25	0.25
			2139857		3.16	6	3.1566	2457		21	13	39	98	85	57	7	0		0.88	0.56	0.51	0.48	0.00	0.73	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			7		8.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	5	7	57		0.73	1	0.7253	57		57	7	0	0	0	0	0	0		0.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	57.00	7.00	0.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.00	1.00	1.00	1.06	1.00	1.06	1.00	1.00	1.00
			57		0.73	1	0.7253	57		57	7	0	0	0	0	0	0		0.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00			path 1 lengths	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.24	0.25	0.24	0.24	0.24	0.25	0.25	0.25
			57		0.73	1	0.7253	57		57	7	0	0	0	0	0	0		0.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00			path 2  lengths	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			2		5.00																								path 3  lengths	1.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
